frame_index	pts_seconds	enqueue_host_ns	proof_host_ns	proof_source	inferred_display_ns	ack2_host_ns
283	9.433333	163304407299375	163304407470125	catransaction-completed	163304407288041	0
284	9.466667	163304440631583	163304440819750	catransaction-completed	163304440623208	0
285	9.500000	163304473976458	163304474154000	catransaction-completed	163304473964458	0
286	9.533333	163304507285916	163304507421500	catransaction-completed	163304507277291	0
287	9.566667	163304540634583	163304540726458	catransaction-completed	163304540628666	0
288	9.600000	163304573959000	163304574047791	catransaction-completed	163304573951958	0
289	9.633333	163304607308750	163304607447166	catransaction-completed	163304607304000	0
290	9.666667	163304640613791	163304640677708	catransaction-completed	163304640610166	0
291	9.700000	163304673978041	163304674069083	catransaction-completed	163304673968375	0
292	9.733333	163304707301750	163304707400458	catransaction-completed	163304707297125	0
293	9.766667	163304740646625	163304740711166	catransaction-completed	163304740644208	0
294	9.800000	163304773959333	163304774156916	catransaction-completed	163304773942958	0
295	9.833333	163304807283708	163304807498791	catransaction-completed	163304807271250	0
296	9.866667	163304840638750	163304840903833	catransaction-completed	163304840622500	0
297	9.900000	163304873969166	163304874174750	catransaction-completed	163304873958875	0
298	9.933333	163304907288958	163304907352041	catransaction-completed	163304907283333	0
299	9.966667	163304940621291	163304940756500	catransaction-completed	163304940614875	0
300	10.000000	163304973953250	163304974017083	catransaction-completed	163304973949083	0
301	10.033333	163305007303791	163305007401458	catransaction-completed	163305007298375	0
302	10.066667	163305040623750	163305040693291	catransaction-completed	163305040620625	0
303	10.100000	163305073964250	163305074043708	catransaction-completed	163305073961958	0
304	10.133333	163305107281125	163305107340416	catransaction-completed	163305107277166	0
305	10.166667	163305140621416	163305140765250	catransaction-completed	163305140616000	0
306	10.200000	163305173945791	163305174061333	catransaction-completed	163305173935958	0
307	10.233333	163305207303583	163305207534666	catransaction-completed	163305207294333	0
308	10.266667	163305240623750	163305240760333	catransaction-completed	163305240616083	0
309	10.300000	163305273980208	163305274219500	catransaction-completed	163305273970458	0
310	10.333333	163305307294666	163305307457541	catransaction-completed	163305307286875	0
311	10.366667	163305340662166	163305340914583	catransaction-completed	163305340643083	0
