frame_index	pts_seconds	enqueue_host_ns	proof_host_ns	proof_source	inferred_display_ns	ack2_host_ns
401	13.366667	163246078638500	163246102868541	drawable-presented	163246078326916	0
402	13.400000	163246111808458	163246136201916	drawable-presented	163246111659500	0
403	13.433333	163246145171500	163246169535333	drawable-presented	163246145008125	0
404	13.466667	163246178455875	163246202868666	drawable-presented	163246178342291	0
405	13.500000	163246211893041	163246236202083	drawable-presented	163246211738750	0
406	13.533333	163246245084458	163246269535458	drawable-presented	163246244992708	0
407	13.566667	163246278444125	163246302868833	drawable-presented	163246278328666	0
408	13.600000	163246311750750	163246336202250	drawable-presented	163246311666916	0
409	13.633333	163246345109416	163246369535625	drawable-presented	163246345004125	0
410	13.666667	163246378496083	163246402868958	drawable-presented	163246378324708	0
411	13.700000	163246411810458	163246436202416	drawable-presented	163246411661250	0
412	13.733333	163246445148875	163246469535708	drawable-presented	163246445001666	0
413	13.766667	163246478667041	163246502869083	drawable-presented	163246478326625	0
414	13.800000	163246511857583	163246536202500	drawable-presented	163246511694375	0
415	13.833333	163246545205250	163246569535916	drawable-presented	163246545023333	0
416	13.866667	163246578550250	163246602869250	drawable-presented	163246578340208	0
417	13.900000	163246611828625	163246636202666	drawable-presented	163246611668125	0
418	13.933333	163246645438000	163246669536000	drawable-presented	163246645002708	0
419	13.966667	163246678408666	163246702869333	drawable-presented	163246678334250	0
420	14.000000	163246711701375	163246736202750	drawable-presented	163246711666833	0
421	14.033333	163246745079500	163246769536125	drawable-presented	163246744992666	0
422	14.066667	163246778394125	163246802869583	drawable-presented	163246778341750	0
423	14.100000	163246811718125	163246836202875	drawable-presented	163246811678916	0
424	14.133333	163246845019250	163246869536250	drawable-presented	163246844992916	0
425	14.166667	163246878391458	163246902869625	drawable-presented	163246878342875	0
426	14.200000	163246911756208	163246936203083	drawable-presented	163246911699791	0
427	14.233333	163246945333458	163246969536416	drawable-presented	163246945037791	0
428	14.266667	163246978502291	163247002869791	drawable-presented	163246978323416	0
429	14.300000	163247011827125	163247036203166	drawable-presented	163247011680000	0
430	14.333333	163247045147041	163247069536541	drawable-presented	163247044991000	0
431	14.366667	163247078488958	163247102869958	drawable-presented	163247078332416	0
432	14.400000	163247112046083	163247136203291	drawable-presented	163247111661625	0
433	14.433333	163247145123291	163247161203333	drawable-presented	163247145008791	0
434	14.466667	163247178451291	163247202870000	drawable-presented	163247178365250	0
435	14.500000	163247211806375	163247236203458	drawable-presented	163247211652041	0
436	14.533333	163247245044333	163247269536833	drawable-presented	163247244995916	0
437	14.566667	163247278741791	163247302870250	drawable-presented	163247278333833	0
438	14.600000	163247311975416	163247336203583	drawable-presented	163247311663708	0
439	14.633333	163247345044125	163247369537000	drawable-presented	163247344997291	0
440	14.666667	163247378359500	163247402870291	drawable-presented	163247378321208	0
441	14.700000	163247411748125	163247436203750	drawable-presented	163247411656541	0
442	14.733333	163247445032750	163247469537125	drawable-presented	163247444990666	0
443	14.766667	163247478447125	163247502870458	drawable-presented	163247478345583	0
444	14.800000	163247511721375	163247536203875	drawable-presented	163247511671625	0
445	14.833333	163247545167541	163247569537291	drawable-presented	163247544999875	0
446	14.866667	163247578537875	163247602870583	drawable-presented	163247578350541	0
447	14.900000	163247611913916	163247636203958	drawable-presented	163247611690291	0
448	14.933333	163247645216833	163247669537375	drawable-presented	163247645018791	0
449	14.966667	163247678602750	163247702870750	drawable-presented	163247678354916	0
450	15.000000	163247711888208	163247736204125	drawable-presented	163247711707250	0
451	15.033333	163247745158458	163247769537458	drawable-presented	163247745009250	0
452	15.066667	163247778540833	163247802870875	drawable-presented	163247778318833	0
453	15.100000	163247811835666	163247836204250	drawable-presented	163247811672000	0
454	15.133333	163247845107791	163247869537666	drawable-presented	163247844997208	0
455	15.166667	163247878399708	163247902871041	drawable-presented	163247878335958	0
456	15.200000	163247912010500	163247936204416	drawable-presented	163247911670416	0
457	15.233333	163247945117666	163247969537750	drawable-presented	163247944997041	0
458	15.266667	163247978767916	163248002871125	drawable-presented	163247978339166	0
459	15.300000	163248011716166	163248036204541	drawable-presented	163248011652666	0
460	15.333333	163248045111583	163248069537875	drawable-presented	163248045020500	0
461	15.366667	163248078414541	163248102871291	drawable-presented	163248078369208	0
462	15.400000	163248111810708	163248136204625	drawable-presented	163248111657958	0
463	15.433333	163248145177666	163248169538083	drawable-presented	163248144995958	0
464	15.466667	163248178450083	163248202871416	drawable-presented	163248178320958	0
465	15.500000	163248211762875	163248236204791	drawable-presented	163248211653250	0
466	15.533333	163248245116166	163248269538208	drawable-presented	163248244992875	0
467	15.566667	163248278382416	163248302871583	drawable-presented	163248278325708	0
468	15.600000	163248311715916	163248336204958	drawable-presented	163248311664750	0
469	15.633333	163248345105500	163248369538291	drawable-presented	163248344991916	0
470	15.666667	163248378353083	163248402871666	drawable-presented	163248378322583	0
471	15.700000	163248411692208	163248436205041	drawable-presented	163248411652041	0
472	15.733333	163248445072250	163248469538416	drawable-presented	163248445006666	0
473	15.766667	163248478363916	163248502871833	drawable-presented	163248478323583	0
474	15.800000	163248511718000	163248536205291	drawable-presented	163248511659958	0
475	15.833333	163248545202625	163248569538541	drawable-presented	163248545013541	0
476	15.866667	163248578536333	163248602871916	drawable-presented	163248578362291	0
477	15.900000	163248611775833	163248636205333	drawable-presented	163248611663833	0
478	15.933333	163248645248166	163248669538708	drawable-presented	163248644994166	0
479	15.966667	163248678591291	163248702872083	drawable-presented	163248678329708	0
480	16.000000	163248711704291	163248736205458	drawable-presented	163248711645625	0
481	16.033333	163248745154000	163248769538875	drawable-presented	163248744995125	0
482	16.066667	163248778420208	163248802872250	drawable-presented	163248778325000	0
483	16.100000	163248811757666	163248827872250	drawable-presented	163248811649166	0
484	16.133333	163248845095333	163248869538958	drawable-presented	163248844992333	0
485	16.166667	163248878488416	163248902872416	drawable-presented	163248878351166	0
486	16.200000	163248911716833	163248936205708	drawable-presented	163248911641875	0
487	16.233333	163248945073791	163248969539083	drawable-presented	163248944996333	0
488	16.266667	163248978378375	163249002872541	drawable-presented	163248978309083	0
489	16.300000	163249011835708	163249036205916	drawable-presented	163249011649666	0
490	16.333333	163249045086750	163249069539208	drawable-presented	163249044979875	0
491	16.366667	163249078462541	163249102872625	drawable-presented	163249078330000	0
492	16.400000	163249111750958	163249136206000	drawable-presented	163249111649666	0
493	16.433333	163249145246125	163249169539416	drawable-presented	163249144991833	0
494	16.466667	163249178457625	163249202872833	drawable-presented	163249178342125	0
495	16.500000	163249211740125	163249236206125	drawable-presented	163249211654208	0
496	16.533333	163249245090791	163249269539500	drawable-presented	163249244986000	0
497	16.566667	163249278454500	163249302872875	drawable-presented	163249278326666	0
498	16.600000	163249311745875	163249336206291	drawable-presented	163249311639833	0
499	16.633333	163249345126708	163249369539666	drawable-presented	163249345002083	0
500	16.666667	163249378767791	163249402873000	drawable-presented	163249378350500	0
501	16.700000	163249411779083	163249436206375	drawable-presented	163249411651958	0
502	16.733333	163249445348416	163249469539750	drawable-presented	163249445008500	0
503	16.766667	163249478443916	163249502873166	drawable-presented	163249478314166	0
504	16.800000	163249511869750	163249536206541	drawable-presented	163249511653500	0
505	16.833333	163249545130250	163249569540041	drawable-presented	163249544984625	0
506	16.866667	163249578788416	163249602873333	drawable-presented	163249578362916	0
507	16.900000	163249611836625	163249636206666	drawable-presented	163249611666458	0
508	16.933333	163249645303666	163249669540041	drawable-presented	163249645021708	0
509	16.966667	163249678557708	163249702873416	drawable-presented	163249678351583	0
510	17.000000	163249711931291	163249736206875	drawable-presented	163249711696750	0
511	17.033333	163249745092083	163249769540166	drawable-presented	163249745009166	0
512	17.066667	163249778539750	163249802873541	drawable-presented	163249778330000	0
513	17.100000	163249811828708	163249836206958	drawable-presented	163249811663708	0
514	17.133333	163249845080541	163249869540375	drawable-presented	163249845009333	0
515	17.166667	163249878474458	163249902873708	drawable-presented	163249878322958	0
516	17.200000	163249911832875	163249936207083	drawable-presented	163249911660000	0
517	17.233333	163249945135833	163249969540416	drawable-presented	163249944988416	0
518	17.266667	163249978609166	163250002873833	drawable-presented	163249978333875	0
519	17.300000	163250012100541	163250036207208	drawable-presented	163250011695791	0
520	17.333333	163250045160791	163250069540625	drawable-presented	163250045052208	0
521	17.366667	163250078487708	163250102873958	drawable-presented	163250078326583	0
522	17.400000	163250111874166	163250136207333	drawable-presented	163250111648500	0
523	17.433333	163250145070625	163250169540750	drawable-presented	163250144988583	0
524	17.466667	163250178478000	163250202874125	drawable-presented	163250178315833	0
525	17.500000	163250211714958	163250236207500	drawable-presented	163250211653541	0
526	17.533333	163250245024250	163250269540833	drawable-presented	163250244983583	0
527	17.566667	163250278344333	163250302874250	drawable-presented	163250278315041	0
528	17.600000	163250311684083	163250336207583	drawable-presented	163250311652083	0
529	17.633333	163250345021291	163250369541000	drawable-presented	163250344984708	0
530	17.666667	163250378381708	163250402874333	drawable-presented	163250378312583	0
531	17.700000	163250411702000	163250436207750	drawable-presented	163250411648000	0
532	17.733333	163250445068458	163250469541125	drawable-presented	163250444970958	0
533	17.766667	163250478367416	163250502874500	drawable-presented	163250478329208	0
534	17.800000	163250511693416	163250536207916	drawable-presented	163250511652750	0
535	17.833333	163250545087875	163250569541291	drawable-presented	163250544987791	0
536	17.866667	163250578415625	163250602874666	drawable-presented	163250578325750	0
537	17.900000	163250611732083	163250636208041	drawable-presented	163250611665500	0
538	17.933333	163250645051625	163250669541416	drawable-presented	163250645008291	0
539	17.966667	163250678488583	163250702874791	drawable-presented	163250678328000	0
540	18.000000	163250711689208	163250736208166	drawable-presented	163250711652916	0
541	18.033333	163250745128708	163250769541500	drawable-presented	163250744983958	0
542	18.066667	163250778468208	163250802874916	drawable-presented	163250778315666	0
543	18.100000	163250811798000	163250836208333	drawable-presented	163250811650458	0
544	18.133333	163250845134333	163250869541666	drawable-presented	163250844996791	0
545	18.166667	163250878497166	163250902875041	drawable-presented	163250878340500	0
546	18.200000	163250911836416	163250936208541	drawable-presented	163250911646250	0
547	18.233333	163250945479583	163250969541916	drawable-presented	163250945035083	0
548	18.266667	163250978482041	163251002875208	drawable-presented	163250978316083	0
549	18.300000	163251011894416	163251036208583	drawable-presented	163251011657500	0
550	18.333333	163251045382958	163251069541958	drawable-presented	163251045051166	0
551	18.366667	163251078399458	163251102875250	drawable-presented	163251078321083	0
552	18.400000	163251111718625	163251136208708	drawable-presented	163251111639958	0
553	18.433333	163251145074833	163251169542083	drawable-presented	163251144977791	0
554	18.466667	163251178341916	163251202875500	drawable-presented	163251178307666	0
555	18.500000	163251211687000	163251236208791	drawable-presented	163251211640750	0
556	18.533333	163251245019541	163251269542208	drawable-presented	163251244996250	0
557	18.566667	163251278361916	163251302875625	drawable-presented	163251278319375	0
558	18.600000	163251311704208	163251336209125	drawable-presented	163251311666333	0
559	18.633333	163251345100541	163251369542375	drawable-presented	163251344996333	0
560	18.666667	163251378367333	163251402875708	drawable-presented	163251378324958	0
561	18.700000	163251411766541	163251436209125	drawable-presented	163251411653833	0
562	18.733333	163251445004166	163251469542458	drawable-presented	163251444974833	0
563	18.766667	163251478362958	163251502875875	drawable-presented	163251478328750	0
564	18.800000	163251511684791	163251536209291	drawable-presented	163251511660000	0
565	18.833333	163251545039333	163251569542625	drawable-presented	163251545003458	0
566	18.866667	163251578430958	163251602875958	drawable-presented	163251578316541	0
567	18.900000	163251611756583	163251636209333	drawable-presented	163251611636333	0
568	18.933333	163251645168041	163251669542750	drawable-presented	163251644993458	0
569	18.966667	163251678411666	163251702876125	drawable-presented	163251678307000	0
570	19.000000	163251711798916	163251736209666	drawable-presented	163251711661250	0
571	19.033333	163251745176916	163251769542916	drawable-presented	163251745009958	0
572	19.066667	163251778533166	163251802876208	drawable-presented	163251778337166	0
573	19.100000	163251811815791	163251836209583	drawable-presented	163251811646791	0
574	19.133333	163251845162583	163251869543000	drawable-presented	163251845001416	0
575	19.166667	163251878838875	163251902876375	drawable-presented	163251878370583	0
576	19.200000	163251911840208	163251936209791	drawable-presented	163251911670666	0
577	19.233333	163251945118833	163251969543083	drawable-presented	163251944976875	0
578	19.266667	163251978562625	163252002876500	drawable-presented	163251978323541	0
579	19.300000	163252011756541	163252036209875	drawable-presented	163252011647583	0
580	19.333333	163252045136041	163252069543291	drawable-presented	163252044998708	0
581	19.366667	163252078675041	163252102876625	drawable-presented	163252078375708	0
582	19.400000	163252111700416	163252136210083	drawable-presented	163252111646166	0
583	19.433333	163252145015875	163252169543375	drawable-presented	163252144977916	0
584	19.466667	163252178394666	163252202876791	drawable-presented	163252178304833	0
585	19.500000	163252211670416	163252236210208	drawable-presented	163252211637375	0
586	19.533333	163252245086291	163252269543541	drawable-presented	163252244981333	0
587	19.566667	163252278334541	163252302876958	drawable-presented	163252278296916	0
588	19.600000	163252311688041	163252336210333	drawable-presented	163252311648875	0
589	19.633333	163252345074583	163252369543666	drawable-presented	163252344985541	0
590	19.666667	163252378363916	163252402877000	drawable-presented	163252378307583	0
591	19.700000	163252411677041	163252436210458	drawable-presented	163252411636916	0
592	19.733333	163252445022333	163252469543791	drawable-presented	163252444982958	0
593	19.766667	163252478346500	163252502877208	drawable-presented	163252478311208	0
594	19.800000	163252511682500	163252536210583	drawable-presented	163252511638916	0
595	19.833333	163252545057875	163252569543916	drawable-presented	163252544972041	0
596	19.866667	163252578356166	163252602877291	drawable-presented	163252578313416	0
597	19.900000	163252611712666	163252636210666	drawable-presented	163252611652083	0
598	19.933333	163252645019750	163252669544083	drawable-presented	163252644980333	0
599	19.966667	163252678349583	163252702877416	drawable-presented	163252678313416	0
600	20.000000	163252711663541	163252736210875	drawable-presented	163252711636166	0
601	20.033333	163252745049125	163252769544208	drawable-presented	163252744979541	0
602	20.066667	163252778350916	163252802877583	drawable-presented	163252778308375	0
603	20.100000	163252811693166	163252836210958	drawable-presented	163252811647166	0
604	20.133333	163252845028000	163252869544333	drawable-presented	163252844974125	0
605	20.166667	163252878333541	163252902877666	drawable-presented	163252878309458	0
606	20.200000	163252911726125	163252936211125	drawable-presented	163252911640041	0
607	20.233333	163252945098708	163252969544500	drawable-presented	163252944968166	0
608	20.266667	163252978351000	163253002877875	drawable-presented	163252978300750	0
609	20.300000	163253011693333	163253036211250	drawable-presented	163253011645666	0
610	20.333333	163253044997500	163253069544625	drawable-presented	163253044968458	0
611	20.366667	163253078337125	163253102878000	drawable-presented	163253078312833	0
612	20.400000	163253111666041	163253136211333	drawable-presented	163253111632791	0
613	20.433333	163253145026291	163253169544791	drawable-presented	163253144970500	0
614	20.466667	163253178354416	163253202878125	drawable-presented	163253178312041	0
615	20.500000	163253211667125	163253236211500	drawable-presented	163253211635791	0
616	20.533333	163253245002791	163253269544833	drawable-presented	163253244970000	0
617	20.566667	163253278427166	163253302878208	drawable-presented	163253278302708	0
618	20.600000	163253311692125	163253336211625	drawable-presented	163253311640666	0
619	20.633333	163253345023208	163253369545000	drawable-presented	163253344973208	0
620	20.666667	163253378374458	163253402878375	drawable-presented	163253378310416	0
621	20.700000	163253411724291	163253436211875	drawable-presented	163253411638958	0
622	20.733333	163253445007458	163253469545125	drawable-presented	163253444970833	0
623	20.766667	163253478351000	163253502878541	drawable-presented	163253478310791	0
624	20.800000	163253511675250	163253536211916	drawable-presented	163253511634125	0
625	20.833333	163253544996958	163253569545291	drawable-presented	163253544969666	0
626	20.866667	163253578384583	163253602878625	drawable-presented	163253578314875	0
627	20.900000	163253611675083	163253636212041	drawable-presented	163253611636875	0
628	20.933333	163253645060166	163253669545375	drawable-presented	163253644977750	0
629	20.966667	163253678350166	163253702878791	drawable-presented	163253678300166	0
630	21.000000	163253711720583	163253736212166	drawable-presented	163253711639666	0
631	21.033333	163253745005416	163253769545541	drawable-presented	163253744966000	0
632	21.066667	163253778354708	163253802878916	drawable-presented	163253778294541	0
633	21.100000	163253811683791	163253836212291	drawable-presented	163253811646000	0
634	21.133333	163253845007583	163253869545666	drawable-presented	163253844972666	0
635	21.166667	163253878332208	163253902879041	drawable-presented	163253878304750	0
636	21.200000	163253911718416	163253936212500	drawable-presented	163253911640333	0
637	21.233333	163253945017375	163253969545791	drawable-presented	163253944973625	0
638	21.266667	163253978351416	163254002879208	drawable-presented	163253978309958	0
639	21.300000	163254011726166	163254036212583	drawable-presented	163254011632708	0
640	21.333333	163254045061833	163254069545958	drawable-presented	163254044967583	0
641	21.366667	163254078344791	163254102879291	drawable-presented	163254078308666	0
642	21.400000	163254111676916	163254136212750	drawable-presented	163254111637250	0
643	21.433333	163254145007000	163254169546166	drawable-presented	163254144967333	0
644	21.466667	163254178359583	163254194546166	drawable-presented	163254178303291	0
645	21.500000	163254211667791	163254236212833	drawable-presented	163254211629708	0
646	21.533333	163254244988375	163254269546250	drawable-presented	163254244964916	0
647	21.566667	163254278362416	163254302879625	drawable-presented	163254278305625	0
648	21.600000	163254311741333	163254336213041	drawable-presented	163254311636708	0
649	21.633333	163254344985166	163254369546333	drawable-presented	163254344960250	0
650	21.666667	163254378324125	163254402879750	drawable-presented	163254378307250	0
651	21.700000	163254411654291	163254436213166	drawable-presented	163254411631125	0
652	21.733333	163254445048666	163254469546458	drawable-presented	163254444978875	0
653	21.766667	163254478441750	163254502879875	drawable-presented	163254478311500	0
654	21.800000	163254511686125	163254536213208	drawable-presented	163254511652458	0
655	21.833333	163254545075166	163254569546666	drawable-presented	163254544978833	0
656	21.866667	163254578333833	163254602880000	drawable-presented	163254578303958	0
657	21.900000	163254611693583	163254636213375	drawable-presented	163254611644333	0
658	21.933333	163254645018625	163254669546750	drawable-presented	163254644979708	0
659	21.966667	163254678590250	163254702880166	drawable-presented	163254678338083	0
660	22.000000	163254711766625	163254736213541	drawable-presented	163254711642500	0
661	22.033333	163254745263000	163254769546833	drawable-presented	163254744962583	0
662	22.066667	163254778458458	163254802880291	drawable-presented	163254778298916	0
663	22.100000	163254811773208	163254836213625	drawable-presented	163254811640375	0
664	22.133333	163254845082500	163254869547083	drawable-presented	163254844961000	0
665	22.166667	163254878493208	163254902880333	drawable-presented	163254878357541	0
666	22.200000	163254911790375	163254936213791	drawable-presented	163254911627916	0
667	22.233333	163254945186375	163254969547125	drawable-presented	163254944966333	0
668	22.266667	163254978454125	163255002880583	drawable-presented	163254978297333	0
669	22.300000	163255011842041	163255036213916	drawable-presented	163255011685125	0
670	22.333333	163255045279416	163255069547291	drawable-presented	163255045006916	0
671	22.366667	163255078661333	163255102880666	drawable-presented	163255078309458	0
672	22.400000	163255111730541	163255136214000	drawable-presented	163255111636041	0
673	22.433333	163255145052125	163255169547416	drawable-presented	163255144955166	0
674	22.466667	163255178433875	163255202880791	drawable-presented	163255178313750	0
675	22.500000	163255211750791	163255236214208	drawable-presented	163255211632250	0
676	22.533333	163255245132166	163255269547500	drawable-presented	163255244978541	0
677	22.566667	163255278646166	163255302880875	drawable-presented	163255278315625	0
678	22.600000	163255311976666	163255336214291	drawable-presented	163255311634916	0
679	22.633333	163255345203541	163255369547750	drawable-presented	163255344994250	0
680	22.666667	163255378402375	163255402881041	drawable-presented	163255378322958	0
681	22.700000	163255411684083	163255436214541	drawable-presented	163255411629708	0
682	22.733333	163255445017083	163255469547791	drawable-presented	163255444961291	0
683	22.766667	163255478350291	163255502881166	drawable-presented	163255478302708	0
684	22.800000	163255511672833	163255536214583	drawable-presented	163255511624625	0
685	22.833333	163255544999541	163255569548000	drawable-presented	163255544960750	0
686	22.866667	163255578334583	163255602881333	drawable-presented	163255578290291	0
687	22.900000	163255611664666	163255636214666	drawable-presented	163255611635375	0
688	22.933333	163255645015250	163255669548041	drawable-presented	163255644978833	0
689	22.966667	163255678331375	163255702881458	drawable-presented	163255678297375	0
690	23.000000	163255711671666	163255736214916	drawable-presented	163255711646500	0
691	23.033333	163255745028250	163255769548291	drawable-presented	163255744990833	0
692	23.066667	163255778634375	163255802881625	drawable-presented	163255778335791	0
693	23.100000	163255812058875	163255836215000	drawable-presented	163255811648291	0
694	23.133333	163255845158833	163255869548375	drawable-presented	163255845008875	0
695	23.166667	163255878568791	163255902881708	drawable-presented	163255878325958	0
696	23.200000	163255912049291	163255936215125	drawable-presented	163255911649750	0
697	23.233333	163255945119750	163255969548541	drawable-presented	163255944967708	0
698	23.266667	163255978663916	163256002881875	drawable-presented	163255978296916	0
699	23.300000	163256011765750	163256036215208	drawable-presented	163256011628083	0
700	23.333333	163256045061041	163256069548625	drawable-presented	163256044960750	0
701	23.366667	163256078360500	163256102882041	drawable-presented	163256078295500	0
702	23.400000	163256111699583	163256136215375	drawable-presented	163256111627583	0
703	23.433333	163256145011791	163256169548750	drawable-presented	163256144946791	0
704	23.466667	163256178427125	163256202882166	drawable-presented	163256178303541	0
705	23.500000	163256211811583	163256236215541	drawable-presented	163256211672125	0
706	23.533333	163256245034666	163256269548916	drawable-presented	163256244954000	0
707	23.566667	163256278396708	163256302882250	drawable-presented	163256278291916	0
708	23.600000	163256311767083	163256336215666	drawable-presented	163256311636958	0
709	23.633333	163256345136541	163256369549041	drawable-presented	163256344963166	0
710	23.666667	163256378414041	163256402882416	drawable-presented	163256378304666	0
711	23.700000	163256411811375	163256436215791	drawable-presented	163256411643166	0
712	23.733333	163256445158958	163256469549166	drawable-presented	163256444987625	0
713	23.766667	163256478457083	163256502884041	drawable-presented	163256478298791	0
714	23.800000	163256511848625	163256536215916	drawable-presented	163256511672000	0
715	23.833333	163256545173500	163256569549333	drawable-presented	163256545016958	0
716	23.866667	163256578639583	163256602882625	drawable-presented	163256578290166	0
717	23.900000	163256611745166	163256636216125	drawable-presented	163256611634583	0
718	23.933333	163256645023166	163256669549416	drawable-presented	163256644962041	0
719	23.966667	163256678376708	163256702882875	drawable-presented	163256678301833	0
720	24.000000	163256711667291	163256736216208	drawable-presented	163256711627083	0
721	24.033333	163256744997833	163256769549583	drawable-presented	163256744953708	0
722	24.066667	163256778339750	163256802882916	drawable-presented	163256778294166	0
723	24.100000	163256811720333	163256836216291	drawable-presented	163256811631833	0
724	24.133333	163256845061166	163256869549708	drawable-presented	163256844960666	0
725	24.166667	163256878325416	163256902883083	drawable-presented	163256878289083	0
726	24.200000	163256911676583	163256936216458	drawable-presented	163256911639250	0
727	24.233333	163256944983500	163256969549791	drawable-presented	163256944953666	0
728	24.266667	163256978332916	163257002883208	drawable-presented	163256978299458	0
729	24.300000	163257011648125	163257036216583	drawable-presented	163257011623083	0
730	24.333333	163257045043625	163257069550000	drawable-presented	163257044960958	0
731	24.366667	163257078374750	163257102883291	drawable-presented	163257078309791	0
732	24.400000	163257111679041	163257136216750	drawable-presented	163257111629041	0
733	24.433333	163257145061708	163257169550125	drawable-presented	163257144962750	0
734	24.466667	163257178355291	163257202883500	drawable-presented	163257178296750	0
735	24.500000	163257211709500	163257236216916	drawable-presented	163257211633541	0
736	24.533333	163257245012875	163257269550291	drawable-presented	163257244976875	0
737	24.566667	163257278467625	163257302883583	drawable-presented	163257278304208	0
738	24.600000	163257311761000	163257336216958	drawable-presented	163257311628666	0
739	24.633333	163257345089916	163257369550375	drawable-presented	163257344960708	0
740	24.666667	163257378674166	163257402883791	drawable-presented	163257378310583	0
741	24.700000	163257411866791	163257436217125	drawable-presented	163257411657541	0
742	24.733333	163257445166291	163257469550458	drawable-presented	163257444963083	0
743	24.766667	163257478444791	163257502883875	drawable-presented	163257478294750	0
744	24.800000	163257511667583	163257536217250	drawable-presented	163257511621875	0
745	24.833333	163257545054000	163257569550625	drawable-presented	163257544953375	0
746	24.866667	163257578317916	163257602884000	drawable-presented	163257578283000	0
747	24.900000	163257611699291	163257636217416	drawable-presented	163257611618833	0
748	24.933333	163257645030041	163257669550833	drawable-presented	163257644995083	0
749	24.966667	163257678342666	163257702884166	drawable-presented	163257678307291	0
750	25.000000	163257711674958	163257736217583	drawable-presented	163257711642041	0
751	25.033333	163257745095458	163257769550875	drawable-presented	163257744946750	0
752	25.066667	163257778497875	163257802884250	drawable-presented	163257778307083	0
753	25.100000	163257811837833	163257836217625	drawable-presented	163257811633916	0
754	25.133333	163257845126291	163257869551041	drawable-presented	163257844965541	0
755	25.166667	163257878565125	163257902884416	drawable-presented	163257878295833	0
756	25.200000	163257911685750	163257936217833	drawable-presented	163257911610458	0
757	25.233333	163257945148750	163257969551208	drawable-presented	163257944961458	0
758	25.266667	163257978688041	163258002884541	drawable-presented	163257978308208	0
759	25.300000	163258011794500	163258036217958	drawable-presented	163258011638541	0
760	25.333333	163258045123125	163258069551333	drawable-presented	163258044973208	0
761	25.366667	163258078557791	163258102884666	drawable-presented	163258078321750	0
762	25.400000	163258111821833	163258136218083	drawable-presented	163258111676791	0
763	25.433333	163258145045541	163258169551416	drawable-presented	163258144970125	0
764	25.466667	163258178343708	163258202884791	drawable-presented	163258178287791	0
765	25.500000	163258211692375	163258236218208	drawable-presented	163258211633875	0
766	25.533333	163258245139500	163258269551541	drawable-presented	163258244952125	0
767	25.566667	163258278409916	163258302884958	drawable-presented	163258278284375	0
768	25.600000	163258311859416	163258336218333	drawable-presented	163258311634916	0
769	25.633333	163258345003750	163258369551708	drawable-presented	163258344960916	0
770	25.666667	163258378407083	163258402885041	drawable-presented	163258378287208	0
771	25.700000	163258411697958	163258436218500	drawable-presented	163258411633333	0
772	25.733333	163258444992458	163258469551833	drawable-presented	163258444950583	0
773	25.766667	163258478418791	163258502885208	drawable-presented	163258478303708	0
774	25.800000	163258511723750	163258536218583	drawable-presented	163258511617625	0
775	25.833333	163258545008583	163258569552000	drawable-presented	163258544945541	0
776	25.866667	163258578387583	163258602885333	drawable-presented	163258578281375	0
777	25.900000	163258611813041	163258636218708	drawable-presented	163258611618041	0
778	25.933333	163258645051416	163258669552083	drawable-presented	163258644943916	0
779	25.966667	163258678431291	163258702885458	drawable-presented	163258678308583	0
780	26.000000	163258711738291	163258736218875	drawable-presented	163258711632250	0
781	26.033333	163258745094416	163258769552208	drawable-presented	163258744958500	0
782	26.066667	163258778447250	163258802885625	drawable-presented	163258778305333	0
783	26.100000	163258811960250	163258836219000	drawable-presented	163258811781041	0
784	26.133333	163258845165125	163258869552375	drawable-presented	163258844994500	0
785	26.166667	163258878418750	163258902885791	drawable-presented	163258878292041	0
786	26.200000	163258911935333	163258936219083	drawable-presented	163258911682125	0
787	26.233333	163258945192666	163258969552458	drawable-presented	163258944998125	0
788	26.266667	163258978446666	163259002885833	drawable-presented	163258978290291	0
789	26.300000	163259011797583	163259036219250	drawable-presented	163259011622208	0
790	26.333333	163259045032333	163259069552666	drawable-presented	163259044946125	0
791	26.366667	163259078350541	163259102886000	drawable-presented	163259078280333	0
792	26.400000	163259111772375	163259136219375	drawable-presented	163259111605250	0
793	26.433333	163259145109125	163259169552708	drawable-presented	163259144942291	0
794	26.466667	163259178355166	163259202886166	drawable-presented	163259178283541	0
795	26.500000	163259211669166	163259236219625	drawable-presented	163259211603541	0
796	26.533333	163259245047791	163259269552958	drawable-presented	163259244953625	0
797	26.566667	163259278366916	163259302886250	drawable-presented	163259278282833	0
798	26.600000	163259311680750	163259336219625	drawable-presented	163259311605333	0
799	26.633333	163259345233625	163259369553000	drawable-presented	163259344961583	0
800	26.666667	163259378437333	163259402886416	drawable-presented	163259378285375	0
801	26.700000	163259411798166	163259436219791	drawable-presented	163259411643458	0
802	26.733333	163259445071583	163259469553208	drawable-presented	163259444946541	0
803	26.766667	163259478329666	163259502886500	drawable-presented	163259478281291	0
804	26.800000	163259511889708	163259536219916	drawable-presented	163259511640458	0
805	26.833333	163259545016625	163259561220000	drawable-presented	163259544955458	0
806	26.866667	163259578383541	163259602886625	drawable-presented	163259578290333	0
807	26.900000	163259611741291	163259636220041	drawable-presented	163259611620041	0
808	26.933333	163259645187458	163259669553416	drawable-presented	163259644945083	0
809	26.966667	163259678433041	163259702886791	drawable-presented	163259678305791	0
810	27.000000	163259711719500	163259736220166	drawable-presented	163259711620541	0
